Year,DOY,HHMM,u_1[cm3 s-1],u_2[cm3 s-1],u_3[cm3 s-1],u_4[cm3 s-1],u_5[cm3 s-1],u_6[cm3 s-1],u_7[cm3 s-1],u_8[cm3 s-1],u_9[cm3 s-1],u_10[cm3 s-1],u_11[cm3 s-1],u_12[cm3 s-1],u_mean[cm3 s-1],u_mean[mm s-1],u_mean[W m-2],u_mean[kgm-2s-1],u_mean[?],u_mean[mm d-1]
2022,18,820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,1820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,18,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,19,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,1950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,2050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,2120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,2150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,20,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,21,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022,22,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,22,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
